Banda,Título,Letra,Link
José José,Mientes,"Esos besos de amor me hacen tanto daño


Que me hacen odiar el amor


Esas frases ardientes me queman tanto


Que ojalá no me hablarás de amor


Y te ríes y estás confiada


En que no pasa nada, que yo soy así


Y te duermes tan plácidamente


Porque no sospechas que yo descubrí que


Mientes cuando dices que me amas


Cuando corres a mis brazos


Cuando me miras de frente


Y me besas dulcemente lo siento pero


Mientes, y yo vuelvo la mirada


¿Para qué decirte nada?


Si te voy a amar igual


Esta mezcla maldita de amor y odio


Me hace a medias feliz e infeliz


Tú me quitas y luego me entregas todo


Que no sé si llorar o reír


Tú me miras con cara de niña


Y yo me resigno, ¿qué más puedo hacer?


Si hay algo que sé que maldigo


Es haber sabido amor, como sé que


Mientes cuando dices que me amas


Cuando corres a mis brazos


Cuando me miras de frente


Y me besas dulcemente, lo siento pero


Mientes, y yo vuelvo la mirada


¿Para qué decirte nada?


Si te voy a amar igual


Y si tengo lo que quiero


Al fin y a cabo


Qué me importa que es mentira


Y que es verdad


Mientes cuando dices que me amas


Cuando corres a mis brazos


Cuando me miras de frente


Y me besas dulcemente lo siento pero


Mientes, y yo vuelvo la mirada


¿Para qué decirte nada?


Si te voy a amar igual


Mientes cuando dices que me amas


Cuando corres a mis brazos


Cuando me miras de frente


Y me besas dulcemente


Lo siento pero mientes",https://www.letras.com//jose-jose/mientes/
José José,Mientras Llueve,"Afuera está lloviendo, amor


Aquí no sopla el viento, ven


Dejemos que transcurra el tiempo


En el reloj marcan las seis


Sacúdete ese miedo que


Te hace temblar hasta los pies


Y olvida lo que existe afuera


Cierra tus ojos color de miel


Dame, dame de ti


Toma, toma de mí


No temas lo que venga tú


No eres un rato que pasé así


Tú eres lo que yo pretendo


Que vea mis días llegar al fin


Afuera ya no llueve, amor


Aquí somos solo tú y yo


Y el ruido de la lluvia cambia


Por el tic tac de mi reloj


Corramos son las nueve amor


Tu pelo todo se enredó


Los dos miramos al espejo


Y un beso tierno marca el adiós


Te vas, te vas de mí


Desde una esquina, te veo partir


No temas lo que venga tú


No eres un rato que pasé así


Tú eres lo que yo pretendo


Que vea mis días llegar al fin


Afuera está lloviendo, amor


Aquí no sopla el viento, ven


Dejemos que transcurra el tiempo


En el reloj marcan las seis


Sacúdete ese miedo que


Te hace temblar hasta los pies


Y olvida lo que existe afuera


Cierra tus ojos color de miel",https://www.letras.com//jose-jose/135226/
José José,Monólogo,"Dejo de pensar en ti


Y dejo el mundo detener


Encanto para mi


No fue posible imaginar


Que pudo haber


Antes que tu


En mi existir


Supe lo que era el amor


El mismo instante


En que sonó tu risa junto a mi


Definitiva sensación


Fue descubrir


En tu mirar


Un nuevo Sol


Vivo idolatrándote


Y en un monólogo interior


Desesperándome


Mientras la luz de nuestras vidas va apagándose


Vidas que el destino sentencio con otro amor


Hoy que no te tengo aquí


Estoy creyendo


Como nunca había creído en ti


Y en el abismo incontrolable


De mis noches inquietud


Crece tu luz


Vivo idolatrándote


Y en un monólogo interior


Desesperándome


Mientras la luz de nuestras vidas va apagándose


Vidas que el destino sentencio con otro amor


Hoy que no te tengo aquí


Estoy creyendo


Como nunca había creído en ti


Y en el abismo incontrolable


De mis noches inquietud


Crece tu luz",https://www.letras.com//jose-jose/747491/
José José,Muchacho,"Muchacho, te estoy viendo venir


Y te voy a advertir, no sigas


Ella es como es, no la interpretes mal


Déjala tranquila


Muchacho, me alaga verte a ti


Quererla deslumbrar, 1000 veces


Ella coquetea, pero es por jugar


Cuídate, no sueñes


Yo soy su sombra, su guardián


Soy el dueño de su amor


Y tenlo por cierto, nadie va a pisar mi huerto


Yo lucharía hasta morir


Por un palmo de su piel


Y yo soy valiente, tenlo siempre bien presente


Muchacho, deja de molestar


Que no vas a robar, mi sueño


Ella es muy bonita, te entiendo bien


Ceeme, lo siento


Muchacho, te lo quiero advertir


Ni la vuelvas a ver de lejos


Ella es algo loca, yo la quiero así


Olvídala, va en serio


Yo soy su sombra, su guardián


Soy el dueño de su amor


Y tenlo por cierto, nadie va a pisar mi huerto


Yo lucharía hasta morir


Por un palmo de su piel


Y yo soy valiente, tenlo siempre bien presente",https://www.letras.com//jose-jose/muchacho/
José José,Mujeriego,"Me he enredado tanto en amores


He querido sin medida


Siempre he sido loco por ellas


Las mujeres de mi vida


Me entregué de cuerpo entero


En las cosas del querer


Para mí todo lo bueno


Tiene cara de mujer


No me importa que me digan mujeriego


Yo las amo, yo las quiero


Aunque pueda parecer aventurero


Yo las amo, yo las quiero


Las que ríen, las que lloran, las que sueñan


Las que aprenden, las que enseñan


Las que viven con los pies sobre la tierra


Las tranquilas, las de guerra


No me importa que me digan mujeriego


Yo las amo yo las quiero


Aunque pueda parecer aventurero


Yo las quiero de verdad


Me he enredado tanto en amores


He querido sin medida


Siempre he sido loco por ellas


Las mujeres de mi vida


Me entregué de cuerpo entero


En las cosas del querer


Para mí todo lo bueno


Tiene cara de mujer


No me importa que me digan mujeriego


Yo las amo, yo las quiero


Aunque pueda parecer aventurero


Yo las amo, yo las quiero


Las que ríen, las que lloran, las que sueñan


Las que aprenden, las que enseñan


Las que viven con los pies sobre la tierra


Las tranquilas, las de guerra


No me importa que me digan mujeriego


Yo las amo yo las quiero


Aunque pueda parecer aventurero


Yo las amo, yo las quiero",https://www.letras.com//jose-jose/747492/
José José,Nadie Como Ella,"He vagado mucho


Ya he vivido tanto


Creo que en este mundo a mí


Me queda poco ya, por conocer


Ya me enamorado


Hasta de una sombra


Siempre conquistando


Lo que tenga a mano


Nunca he sido fiel


Poco he valorado


Poco he respetado


A la que me espera


Pero aún no es tarde


Y hoy me he dado cuenta


Que no existe nadie


Nadie como ella


La tendría que inventar


Si no existiera


Me entrego su libertad


Su futuro y su ansiedad


Su vida entera


Nadie como ella


La tendría que inventar


Si no existiera


Lo da todo sin dudar


Por nuestra felicidad


Y encima es bella


Ya me enamorado


Hasta de una sombra


Siempre conquistando


Lo que tenga a mano


Nunca he sido fiel


Poco he valorado


Poco he respetado


A la que me espera


Pero aún no es tarde


Y hoy me he dado cuenta


Que no existe nadie",https://www.letras.com//jose-jose/135227/
José José,"Nadie, Simplemente Nadie","Nadie como ese ser


A quien yo amé alguna vez


Hoy simplemente


Forma parte de mi ayer


Mas hoy yo siento


Sus caricias en mi piel, así


Nadie con esos ojos


Que me miran desde lejos


Con esa risa


Que entibiaba mi tristeza


Con esa boca


De ternura tan audaz, ¿por qué?


Vuelve a mí


Que solo y triste me quedé sin ti


Y vivo sin hallar a quién querer


Escúchame mi amor


Vuelve a mí


Que solo y triste me quedé sin ti


Y vivo sin hallar a quién querer


Escúchame mi amor


Nadie como ese ser


A quien yo amé alguna vez


Hoy simplemente


Forma parte de mi ayer


Mas hoy yo siento


Sus caricias en mi piel, así


Nadie con esos ojos


Que me miran desde lejos


Con esa risa


Que entibiaba mi tristeza


Con esa boca


De ternura tan audaz, ¿por qué?


Vuelve a mí


Que solo y triste me quedé sin ti


Y vivo sin hallar a quién querer


Escúchame, mi amor


Vuelve a mí


Que solo y triste me quedé sin ti


Y vivo sin hallar a quién querer


Escúchame, mi amor",https://www.letras.com//jose-jose/747493/
José José,"New York, New York (English Version)","Start spreading the news, I'm leaving today


I want to be a part of it, New York, New York


These vagabond shoes, are longing to stray


And step around the heart of it, New York, New York


I wanna wake up in the city, that doesn't sleep


To find I'm king of the hill, top of the heap


My little town blues, are melting away


I'll make a brand-new start of it, in old New York


If I can make it there, I'll make it anywhere


It's up to you, New York, New York


New York, New York


I want to wake up in that city, that never sleeps


And find I'm a number one, top of the list


King of the hill


A number one


These little town blues, are melting away


I'm gonna make a brand-new start of it


In old New York


And


If I can make it there, I'm gonna make it anywhere


It's up to you


New York, New York


New York",https://www.letras.com//jose-jose/new-york-new-york-english-version/
José José,Ni En Un Millón de Años,"Ya me lo contarás


Cuando te den las doce


Y veas que tu príncipe


Fue un espejismo


Y nada más


Ya me lo contarás


Cuando te sientas Venus


Cuando te falte sexo


Y necesites complicidad


Ni en un millón de años corazón


Ni en mil vueltas al mundo que le des


Habrá quien pueda darte como yo


Amor completo


Ni en un millón de años hallarás


Amante más perfecto para ti


Disculpa mi franqueza


O torpeza, pero es así


Ya me lo contarás


Cuando te sientas bruja


Y nadie esté contigo


Para seguirte al más allá


Ya me lo contarás


Cuando te vuelvas loba


Y nadie esté dispuesto


A darte caza y amarte ya


Ni en un millón de años corazón",https://www.letras.com//jose-jose/ni-en-un-millon-de-anos/
José José,No Es a Mí,"No es a mí a quién debes amar


No es a mí, agradezco el amor, pero no


No lo puedo aceptar, por favor no remuevas heridas de ayer


No sabría volver a querer y te haría llorar


No es a mí a quién debes amar


No es a mí, busca en otro lugar porque yo solo daño te haría al quererte


No es a mí, en mi pecho el amor se acabó


Alguien cruel sin piedad lo mató solo tengo dolor que ofrecerte


No es a mí a quién debes amar


No es a mí, busca en otro lugar porque aquí solo vas a encontrar sufrimientos


Vete ya, hay millares que pueden amar como tú te mereces y más


Yo tan solo te haría llorar


No es a mí a quién debes amar


No es a mí, agradezco el amor, pero no


No lo puedo aceptar, por favor no remuevas heridas de ayer


No sabría volver a querer y te haría llorar


No es a mí a quién debes amar


No es a mí, busca en otro lugar porque yo solo daño te haría al quererte


No es a mí, en mi pecho el amor se acabó


Alguien cruel sin piedad lo mató solo tengo dolor que ofrecerte


No es a mí a quién debes amar


No es a mí, busca en otro lugar porque aquí solo vas a encontrar sufrimientos


Vete ya hay, millares que pueden amar como tú te mereces y más


Yo tan solo te haría llorar


No es a mí a quién debes amar


No es a mí, busca en otro lugar porque yo solo daño te haría al quererte


No es a mí, en mi pecho el amor se acabó


Alguien cruel sin piedad lo mató solo tengo dolor que ofrecerte",https://www.letras.com//jose-jose/no-es-a-mi/
José José,No Me Digas Que Te Vas,"Me dices que te marchas y mi mundo se derrumba


Me dices que ya no me quieres, que te vas de mí


Y yo, que todo me lo creo, cuando tú me hablas


Me siento triste, porque pienso que no eres feliz


Yo sé que tú me amas y que no quieres perderme


Que tienes tanto miedo cuando me alejo de ti


Y ya no sé qué hacer, mi vida, para convencerte


Que yo te quiero más que a nadie, siempre te querré


No me digas que te vas


No me digas que te vas


¿De qué sirven tus palabras?, son mentiras nada más


No me digas que te vas


No me hables por hablar


No me digas que te vas


No me digas que te vas


Te conozco y yo sé bien que nunca tú me dejarás


Y si un día, tú te vas


Sé también que volverás


No me digas que te vas


Yo sé que tú me amas y que no quieres perderme


Que tienes tanto miedo cuando me alejo de ti


Y ya no sé qué hacer, mi vida, para convencerte


Que yo te quiero más que a nadie y siempre te querré


No me digas que te vas


No me digas que te vas


¿De qué sirven tu palabras?, son mentiras nada más


No me digas que te vas


No me hables por hablar


No me digas que te vas


No me digas que te vas


Te conozco y yo sé bien que nunca tú me dejarás


Y si un día, tú te vas


Sé también que volverás


No me digas que te vas


No me digas que te vas


No me digas que te vas


¿De qué sirven tu palabras?, son mentiras nada más


No me digas que te vas


No me hables por hablar


No me digas que te vas


No me digas que te vas


Te conozco y yo sé bien que nunca tú me dejarás


Y si un día, tú te vas


Sé también que volverás


No me digas que te vas",https://www.letras.com//jose-jose/1028740/
José José,No Me Platiques Más,"No me platiques más


Lo que debió pasar


Antes de conocernos


Sé que has tenido horas felices


Aún sin estar conmigo


No quiero yo saber


Que pudo suceder


En todos esos años


Que tú has vivido


Con otras gentes


Lejos de mi cariño


Te quiero tanto que me encelo


Hasta de lo que pudo ser


Y me figuro que por eso


Es que yo vivo tan intranquilo


No me platiques ya


Déjame imaginar


Que no existe el pasado


Y que nacimos


El mismo instante


En que nos conocimos


Te quiero tanto que me encelo


Hasta de lo que pudo ser


Y me figuro que por eso


Es que yo vivo tan intranquilo


No me platiques ya


Déjame imaginar


Que no existe el pasado


Y que nacimos


El mismo instante


En que nos conocimos",https://www.letras.com//jose-jose/135228/
José José,No Puedes Mentirme,"Qué no te habré dado yo


Mi llanto, mi risa


Que no te habré dado yo


Mi tiempo, mi vida


Dime si es que alguna vez


Fui malo contigo


Dime si es que te ofendí


O te hice vacío


Qué no te habré dado yo


Mis besos y mi corazón


Siempre has tenido


Sabes que no puedes mentirme


Dímelo ya, no esperes más


Sabes que no puedes mentirme


No eres feliz conmigo ya


Dime que todo ha terminado


No esperes más",https://www.letras.com//jose-jose/no-puedes-mentirme/
